,station_id,stationame,month_beginning,avg_weekday_rides,avg_saturday_rides,avg_sunday-holiday_rides,monthtotal,Location,latitude,longitude
8755,41670,Conservatory,02/01/2006,731.5,556.0,380.0,18373,"(41.884904, -87.716523)",,
8756,41070,Kedzie-Lake,02/01/2006,1236.9,679.3,486.0,29399,"(41.884321, -87.706155)",,
8757,41360,California-Lake,02/01/2006,936.2,437.0,343.0,21844,"(41.88422, -87.696234)",,
8758,40170,Ashland-Lake,02/01/2006,1692.0,591.0,365.8,37667,"(41.885269, -87.666969)",,
8759,41160,Clinton-Lake,02/01/2006,2431.5,568.3,389.3,52460,"(41.885678, -87.641782)",,
8760,41120,35-Bronzeville-IIT,02/01/2006,2338.1,1326.5,884.8,55607,"(41.831677, -87.625826)",,
8761,40300,Indiana,02/01/2006,697.9,289.3,243.3,16088,"(41.821732, -87.621371)",,
8762,41270,43rd,02/01/2006,923.0,448.0,294.8,21430,"(41.816462, -87.619021)",,
8763,41080,47th-South Elevated,02/01/2006,1286.7,764.0,423.5,30484,"(41.809209, -87.618826)",,
8764,40130,51st,02/01/2006,1031.7,643.3,383.3,24739,"(41.80209, -87.618487)",,
8765,40510,Garfield-South Elevated,02/01/2006,1357.5,734.3,488.0,32039,"(41.795172, -87.618327)",,
8766,41140,King Drive,02/01/2006,697.4,368.0,259.5,16457,"(41.78013, -87.615546)",,
8767,40720,East 63rd-Cottage Grove,02/01/2006,1310.3,660.3,500.3,30848,"(41.780309, -87.605857)",,
8768,40940,Halsted/63rd,02/01/2006,636.5,361.0,254.0,15190,"(41.778943, -87.644244)",,
8769,40290,Ashland/63rd,02/01/2006,1833.9,943.5,711.0,43295,"(41.77886, -87.663766)",,
8770,41290,Kimball,02/01/2006,3710.0,1514.8,904.0,83874,"(41.967901, -87.713065)",,
8771,41180,Kedzie-Brown,02/01/2006,1005.6,725.5,495.3,24995,"(41.965996, -87.708821)",,
8772,40870,Francisco,02/01/2006,1155.2,335.3,214.0,25301,"(41.966046, -87.701644)",,
8773,41010,Rockwell,02/01/2006,892.7,442.5,299.8,20822,"(41.966115, -87.6941)",,
8774,41480,Western-Brown,02/01/2006,3457.6,2339.8,1491.8,84477,"(41.966163, -87.688502)",,
8775,40090,Damen-Brown,02/01/2006,1894.3,982.0,625.5,44315,"(41.966286, -87.678639)",,
8776,41500,Montrose-Brown,02/01/2006,2139.4,1015.3,642.5,49418,"(41.961756, -87.675047)",,
8777,41460,Irving Park-Brown,02/01/2006,2361.5,1078.5,664.3,54200,"(41.954521, -87.674868)",,
8778,41440,Addison-Brown,02/01/2006,1909.3,747.8,462.0,43024,"(41.947028, -87.674642)",,
8779,41310,Paulina,02/01/2006,2177.9,1097.0,691.3,50710,"(41.943623, -87.670907)",,
8780,40360,Southport,02/01/2006,2686.0,1314.0,837.3,62325,"(41.943744, -87.663619)",,
8781,41210,Wellington,02/01/2006,2555.2,889.8,618.3,57135,"(41.936033, -87.653266)",,
8782,40530,Diversey,02/01/2006,4640.4,2330.0,1481.3,108053,"(41.932732, -87.653131)",,
8783,40660,Armitage,02/01/2006,3736.5,1538.0,869.8,84360,"(41.918217, -87.652644)",,
8784,40800,Sedgwick,02/01/2006,2953.7,1389.5,980.5,68553,"(41.910409, -87.639302)",,
8785,40710,Chicago/Franklin,02/01/2006,4209.2,1741.5,1014.8,95209,"(41.89681, -87.635924)",,
8786,40460,Merchandise Mart,02/01/2006,5621.5,1116.0,514.3,118951,"(41.888969, -87.633924)",,
8787,40930,Midway Airport,02/01/2006,8330.5,3181.8,2933.8,191071,"(41.78661, -87.737875)",,
8788,40960,Pulaski-Orange,02/01/2006,5002.6,1524.0,907.3,109776,"(41.799756, -87.724493)",,
8789,41150,Kedzie-Midway,02/01/2006,2974.6,1201.8,745.5,67281,"(41.804236, -87.704406)",,
8790,40310,Western-Orange,02/01/2006,3325.6,1290.0,802.5,74882,"(41.804546, -87.684019)",,
8791,40120,35th/Archer,02/01/2006,2455.5,901.0,530.0,54833,"(41.829353, -87.680622)",,
8792,41060,Ashland-Orange,02/01/2006,1323.7,609.3,429.0,30626,"(41.839234, -87.665317)",,
8793,41130,Halsted-Orange,02/01/2006,2514.9,915.8,615.8,56423,"(41.84678, -87.648088)",,
8794,40730,Washington/Wells,02/01/2006,6844.5,906.0,590.5,142876,"(41.882695, -87.63378)",,
8795,40040,Quincy/Wells,02/01/2006,6568.7,1078.0,811.3,138930,"(41.878723, -87.63374)",,
8796,40160,LaSalle/Van Buren,02/01/2006,2878.3,315.3,212.5,59676,"(41.8768, -87.631739)",,
8797,40850,Library,02/01/2006,2520.7,901.0,477.8,55928,"(41.876862, -87.628196)",,
8798,40680,Adams/Wabash,02/01/2006,7088.2,2472.8,1403.0,157266,"(41.879507, -87.626037)",,
8799,40640,Madison/Wabash,02/01/2006,4755.8,1926.3,960.0,106661,,,
8800,40200,Randolph/Wabash,02/01/2006,5516.0,2144.8,1245.8,123881,,,
8801,40260,State/Lake,02/01/2006,7028.2,3265.0,2231.0,162548,"(41.88574, -87.627835)",,
8802,40380,Clark/Lake,02/01/2006,15798.0,3157.0,2430.3,338308,"(41.885737, -87.630886)",,
8803,40900,Howard,03/01/2006,6016.7,4188.5,2820.0,166419,"(42.019063, -87.672892)",,
8804,41190,Jarvis,03/01/2006,1273.2,990.8,654.3,35864,"(42.015876, -87.669092)",,
8805,40100,Morse,03/01/2006,3904.6,2890.3,2035.8,109510,"(42.008362, -87.665909)",,
8806,41300,Loyola,03/01/2006,4981.7,3931.3,2439.3,140062,"(42.001073, -87.661061)",,
8807,40760,Granville,03/01/2006,3618.6,3017.8,2031.5,103425,"(41.993664, -87.659202)",,
8808,40880,Thorndale,03/01/2006,2924.5,1909.0,1332.8,80231,"(41.990259, -87.659076)",,
8809,41380,Bryn Mawr,03/01/2006,4451.6,3094.0,2115.8,123226,"(41.983504, -87.65884)",,
8810,40340,Berwyn,03/01/2006,3344.3,2483.0,1728.5,93765,"(41.977984, -87.658668)",,
8811,41200,Argyle,03/01/2006,2623.7,1945.3,1373.8,73622,"(41.973453, -87.65853)",,
8812,40770,Lawrence,03/01/2006,3061.3,2496.0,1657.5,87024,"(41.969139, -87.658493)",,
8813,40540,Wilson,03/01/2006,5617.9,3594.8,2163.8,152246,"(41.964273, -87.657588)",,
8814,40080,Sheridan,03/01/2006,4627.1,3334.0,2106.5,128186,"(41.953775, -87.654929)",,
8815,41420,Addison-North Main,03/01/2006,5594.0,5271.3,3263.0,162800,"(41.947428, -87.653626)",,
8816,41320,Belmont-North Main,03/01/2006,9991.0,9243.3,5990.5,290729,"(41.939751, -87.65338)",,
8817,41220,Fullerton,03/01/2006,10798.9,7180.5,4562.5,295347,"(41.925051, -87.652866)",,
8818,40650,North/Clybourn,03/01/2006,4148.2,3863.3,2651.0,121465,"(41.910655, -87.649177)",,
8819,40630,Clark/Division,03/01/2006,6931.6,5994.0,4062.3,199652,"(41.90392, -87.631412)",,
8820,41450,Chicago/State,03/01/2006,13581.3,12276.3,7732.5,392404,"(41.896671, -87.628176)",,
8821,40330,Grand/State,03/01/2006,9647.7,9354.0,6015.8,283375,"(41.891665, -87.628021)",,
8822,41660,Lake/State,03/01/2006,10243.3,6230.5,3596.3,274902,"(41.884809, -87.627813)",,
8823,40500,Washington/State,03/01/2006,8791.6,4434.8,2514.8,230005,,,
8824,41090,Monroe/State,03/01/2006,6291.0,2962.0,1552.5,162750,"(41.880745, -87.627696)",,
8825,40560,Jackson/State,03/01/2006,10282.7,4025.5,2200.5,261407,"(41.878153, -87.627596)",,
8826,41490,Harrison,03/01/2006,3516.9,2708.3,1692.3,98490,"(41.874039, -87.627479)",,
8827,41400,Roosevelt,03/01/2006,7487.6,5593.5,4133.3,211121,"(41.867368, -87.627402)",,
8828,41000,Cermak-Chinatown,03/01/2006,3638.0,3915.0,2852.5,110745,"(41.853206, -87.630968)",,
8829,40190,Sox-35th-Dan Ryan,03/01/2006,3161.3,1385.0,944.8,82029,"(41.831191, -87.630636)",,
8830,41230,47th-Dan Ryan,03/01/2006,2779.9,2232.3,2773.3,83960,"(41.810318, -87.63094)",,
8831,41170,Garfield-Dan Ryan,03/01/2006,3900.6,2619.8,1653.3,106805,"(41.79542, -87.631157)",,
8832,40910,63rd-Dan Ryan,03/01/2006,2930.4,2003.3,1539.5,81570,"(41.780536, -87.630952)",,
8833,40990,69th,03/01/2006,5805.4,3715.3,2562.5,158636,"(41.768367, -87.625724)",,
8834,40240,79th,03/01/2006,7459.0,4741.8,3406.8,204151,"(41.750419, -87.625112)",,
8835,41430,87th,03/01/2006,4540.2,2635.0,1675.5,121666,"(41.735372, -87.624717)",,
8836,40450,95th/Dan Ryan,03/01/2006,13934.4,7321.5,5479.0,371694,"(41.722377, -87.624342)",,
8837,41050,Linden,03/01/2006,952.3,513.8,251.0,24961,"(42.073153, -87.69073)",,
8838,41250,Central-Evanston,03/01/2006,872.8,391.3,234.8,22578,"(42.063987, -87.685617)",,
8839,40400,Noyes,03/01/2006,561.5,305.3,169.3,14812,"(42.058282, -87.683337)",,
8840,40520,Foster,03/01/2006,674.4,368.3,215.3,17845,"(42.05416, -87.68356)",,
8841,40050,Davis,03/01/2006,3413.6,2648.8,1593.3,95481,"(42.04771, -87.683543)",,
8842,40690,Dempster,03/01/2006,788.2,526.8,347.8,21626,"(42.041655, -87.681602)",,
8843,40270,Main,03/01/2006,1168.3,678.3,391.8,31152,"(42.033456, -87.679538)",,
8844,40840,South Boulevard,03/01/2006,756.1,356.5,206.5,19643,"(42.027612, -87.678329)",,
8845,40140,Skokie,03/01/2006,2268.0,0.0,0.0,52163,"(42.038951, -87.751919)",,
8846,40890,O'Hare Airport,03/01/2006,9138.0,7178.8,7852.3,270299,"(41.97766526, -87.90422307)",,
8847,40820,Rosemont,03/01/2006,5179.0,2811.8,1852.0,137773,"(41.983507, -87.859388)",,
8848,40230,Cumberland,03/01/2006,5490.6,2794.5,1743.0,144434,"(41.984246, -87.838028)",,
8849,40750,Harlem-O'Hare,03/01/2006,2888.1,1426.8,786.8,75281,"(41.98227, -87.8089)",,
8850,41280,Jefferson Park,03/01/2006,6374.1,3250.8,2162.0,168256,"(41.970634, -87.760892)",,
8851,41330,Montrose-O'Hare,03/01/2006,1968.3,860.0,588.0,51064,"(41.961539, -87.743574)",,
8852,40550,Irving Park-O'Hare,03/01/2006,4040.5,2040.5,1441.8,106860,"(41.952925, -87.729229)",,
8853,41240,Addison-O'Hare,03/01/2006,2553.0,1051.8,718.5,65801,"(41.94738, -87.71906)",,
8854,40060,Belmont-O'Hare,03/01/2006,4758.4,2705.5,1984.0,128201,"(41.938132, -87.712359)",,
8855,41020,Logan Square,03/01/2006,5200.3,2976.8,2035.3,139656,"(41.929728, -87.708541)",,
8856,40570,California/Milwaukee,03/01/2006,3437.0,1996.3,1260.8,92079,"(41.921939, -87.69689)",,
8857,40670,Western/Milwaukee,03/01/2006,3989.2,1948.0,1229.3,104461,"(41.916157, -87.687364)",,
8858,40590,Damen/Milwaukee,03/01/2006,4766.1,3161.3,2181.3,130991,"(41.909744, -87.677437)",,
8859,40320,Division/Milwaukee,03/01/2006,4912.6,2528.0,1657.5,129731,"(41.903355, -87.666496)",,
8860,41410,Chicago/Milwaukee,03/01/2006,2822.0,1356.0,854.0,73745,"(41.896075, -87.655214)",,
8861,40490,Grand/Milwaukee,03/01/2006,1604.2,786.8,509.0,42079,"(41.891189, -87.647578)",,
8862,40370,Washington/Dearborn,03/01/2006,8947.9,3792.8,2039.0,229129,"(41.883164, -87.62944)",,
8863,40790,Monroe/Dearborn,03/01/2006,6147.5,1891.8,1047.8,153150,"(41.880703, -87.629378)",,
8864,40070,Jackson/Dearborn,03/01/2006,6868.8,2482.8,1338.3,173266,"(41.878183, -87.629296)",,
8865,41340,LaSalle,03/01/2006,2813.2,894.5,595.3,70662,"(41.875568, -87.631722)",,
8866,40430,Clinton-Forest Park,03/01/2006,3110.7,998.5,856.5,78967,"(41.875539, -87.640984)",,
8867,40350,UIC-Halsted,03/01/2006,5493.6,1737.0,1080.0,137620,"(41.875474, -87.649707)",,
8868,40470,Racine,03/01/2006,2445.9,1130.3,571.0,63061,"(41.87592, -87.659458)",,
8869,40810,Medical Center,03/01/2006,2293.1,826.5,570.5,58329,"(41.875706, -87.673932)",,
8870,40220,Western-Forest Park,03/01/2006,1063.1,605.0,428.0,28583,"(41.875478, -87.688436)",,
8871,40250,Kedzie-Homan-Forest Park,03/01/2006,1429.7,837.8,569.8,38513,"(41.874341, -87.70604)",,
8872,40920,Pulaski-Forest Park,03/01/2006,1200.0,813.0,582.8,33183,"(41.873797, -87.725663)",,
8873,40970,Cicero-Forest Park,03/01/2006,1000.0,641.5,445.0,27346,"(41.871574, -87.745154)",,
8874,40010,Austin-Forest Park,03/01/2006,1614.8,701.0,466.0,41809,"(41.870851, -87.776812)",,
8875,40180,Oak Park-Forest Park,03/01/2006,1490.5,545.5,315.5,37725,"(41.872108, -87.791602)",,
8876,40980,Harlem-Forest Park,03/01/2006,813.0,466.0,297.8,21753,"(41.87349, -87.806961)",,
8877,40390,Forest Park,03/01/2006,3668.7,1567.0,1020.5,94730,"(41.874257, -87.817318)",,
8878,41030,Polk,03/01/2006,3161.5,764.8,453.5,77587,"(41.871551, -87.66953)",,
8879,40830,18th,03/01/2006,1107.6,685.5,427.8,29927,"(41.857908, -87.669147)",,
8880,40210,Damen-Cermak,03/01/2006,878.6,401.3,262.5,22863,"(41.854517, -87.675975)",,
8881,40740,Western-Cermak,03/01/2006,752.7,387.8,260.5,19904,"(41.854225, -87.685129)",,
8882,40440,California-Cermak,03/01/2006,947.3,439.0,282.8,24675,"(41.854109, -87.694774)",,
8883,41040,Kedzie-Cermak,03/01/2006,576.0,320.8,221.5,15418,"(41.853964, -87.705408)",,
8884,40780,Central Park,03/01/2006,708.2,357.8,243.3,18693,"(41.853839, -87.714842)",,
8885,40150,Pulaski-Cermak,03/01/2006,682.4,396.8,281.0,18406,"(41.853732, -87.724311)",,
8886,40600,Kostner,03/01/2006,350.2,161.0,113.5,9152,"(41.853751, -87.733258)",,
8887,40420,Cicero-Cermak,03/01/2006,989.4,515.5,352.0,26226,"(41.85182, -87.745336)",,
8888,40580,54th/Cermak,03/01/2006,1860.1,784.3,515.8,47982,"(41.85177331, -87.75669201)",,
8889,40020,Harlem-Lake,03/01/2006,3338.6,1933.3,1069.0,88797,"(41.886848, -87.803176)",,
8890,41350,Oak Park-Lake,03/01/2006,1469.8,843.8,504.3,39197,"(41.886988, -87.793783)",,
8891,40610,Ridgeland,03/01/2006,1331.0,496.0,246.5,33582,"(41.887159, -87.783661)",,
8892,41260,Austin-Lake,03/01/2006,1949.4,1037.0,685.0,51724,"(41.887293, -87.774135)",,
8893,40280,Central-Lake,03/01/2006,2358.3,1410.0,939.0,63637,"(41.887389, -87.76565)",,
8894,40700,Laramie,03/01/2006,1475.3,865.5,548.3,39587,"(41.887163, -87.754986)",,
8895,40480,Cicero-Lake,03/01/2006,1372.3,806.5,606.0,37213,"(41.886519, -87.744698)",,
8896,40030,Pulaski-Lake,03/01/2006,1516.6,892.5,607.5,40882,"(41.885412, -87.725404)",,
8897,41670,Conservatory,03/01/2006,763.8,444.0,236.8,20291,"(41.884904, -87.716523)",,
8898,41070,Kedzie-Lake,03/01/2006,1249.3,684.3,498.5,33464,"(41.884321, -87.706155)",,
8899,41360,California-Lake,03/01/2006,974.6,489.8,343.3,25748,"(41.88422, -87.696234)",,
8900,40170,Ashland-Lake,03/01/2006,1783.5,839.5,394.5,45956,"(41.885269, -87.666969)",,
8901,41160,Clinton-Lake,03/01/2006,2478.7,650.8,410.0,61253,"(41.885678, -87.641782)",,
8902,41120,35-Bronzeville-IIT,03/01/2006,2369.8,1503.0,944.0,64294,"(41.831677, -87.625826)",,
8903,40300,Indiana,03/01/2006,700.9,356.0,261.0,18589,"(41.821732, -87.621371)",,
8904,41270,43rd,03/01/2006,947.4,460.3,299.5,24830,"(41.816462, -87.619021)",,
8905,41080,47th-South Elevated,03/01/2006,1286.7,779.5,458.0,34545,"(41.809209, -87.618826)",,
8906,40130,51st,03/01/2006,1030.0,672.0,401.8,27986,"(41.80209, -87.618487)",,
8907,40510,Garfield-South Elevated,03/01/2006,1390.9,819.5,549.3,37466,"(41.795172, -87.618327)",,
8908,41140,King Drive,03/01/2006,675.3,429.0,274.5,18347,"(41.78013, -87.615546)",,
8909,40720,East 63rd-Cottage Grove,03/01/2006,1323.4,753.5,512.0,35501,"(41.780309, -87.605857)",,
8910,40940,Halsted/63rd,03/01/2006,641.6,392.3,273.3,17418,"(41.778943, -87.644244)",,
8911,40290,Ashland/63rd,03/01/2006,1898.0,1048.3,768.8,50923,"(41.77886, -87.663766)",,
8912,41290,Kimball,03/01/2006,4159.4,544.8,368.8,99320,"(41.967901, -87.713065)",,
8913,41180,Kedzie-Brown,03/01/2006,0.0,0.0,0.0,0,"(41.965996, -87.708821)",,
8914,40870,Francisco,03/01/2006,1457.4,147.8,87.0,34459,"(41.966046, -87.701644)",,
8915,41010,Rockwell,03/01/2006,0.0,0.0,0.0,0,"(41.966115, -87.6941)",,
8916,41480,Western-Brown,03/01/2006,4109.7,3940.5,2305.5,119507,"(41.966163, -87.688502)",,
8917,40090,Damen-Brown,03/01/2006,1883.5,1126.5,647.0,50415,"(41.966286, -87.678639)",,
8918,41500,Montrose-Brown,03/01/2006,2183.3,1281.5,676.5,58049,"(41.961756, -87.675047)",,
8919,41460,Irving Park-Brown,03/01/2006,2389.2,1240.8,679.8,62634,"(41.954521, -87.674868)",,
8920,41440,Addison-Brown,03/01/2006,1910.9,951.5,484.8,49696,"(41.947028, -87.674642)",,
8921,41310,Paulina,03/01/2006,2169.5,1257.0,756.5,57953,"(41.943623, -87.670907)",,
8922,40360,Southport,03/01/2006,2690.4,1632.0,870.3,71888,"(41.943744, -87.663619)",,
8923,41210,Wellington,03/01/2006,2545.8,1043.5,644.0,65304,"(41.936033, -87.653266)",,
8924,40530,Diversey,03/01/2006,4636.2,2647.5,1419.8,122902,"(41.932732, -87.653131)",,
8925,40660,Armitage,03/01/2006,3764.8,1820.8,1003.0,97886,"(41.918217, -87.652644)",,
8926,40800,Sedgwick,03/01/2006,2984.4,1626.5,1035.0,79287,"(41.910409, -87.639302)",,
8927,40710,Chicago/Franklin,03/01/2006,4112.8,1911.0,955.8,106061,"(41.89681, -87.635924)",,
8928,40460,Merchandise Mart,03/01/2006,5541.9,1233.8,498.5,134392,"(41.888969, -87.633924)",,
8929,40930,Midway Airport,03/01/2006,8860.4,4212.3,3724.0,235534,"(41.78661, -87.737875)",,
8930,40960,Pulaski-Orange,03/01/2006,5240.6,1770.5,1015.5,131677,"(41.799756, -87.724493)",,
8931,41150,Kedzie-Midway,03/01/2006,3077.2,1283.5,820.5,79191,"(41.804236, -87.704406)",,
8932,40310,Western-Orange,03/01/2006,3425.5,1379.8,887.3,87855,"(41.804546, -87.684019)",,
8933,40120,35th/Archer,03/01/2006,2589.4,1013.0,589.8,65968,"(41.829353, -87.680622)",,
8934,41060,Ashland-Orange,03/01/2006,1400.3,670.8,484.0,36826,"(41.839234, -87.665317)",,
8935,41130,Halsted-Orange,03/01/2006,2556.6,1071.8,642.3,65657,"(41.84678, -87.648088)",,
8936,40730,Washington/Wells,03/01/2006,7144.3,1080.0,538.5,170793,"(41.882695, -87.63378)",,
8937,40040,Quincy/Wells,03/01/2006,6835.8,1342.8,938.3,166347,"(41.878723, -87.63374)",,
8938,40160,LaSalle/Van Buren,03/01/2006,2990.1,387.8,305.5,71545,"(41.8768, -87.631739)",,
8939,40850,Library,03/01/2006,2558.7,1051.5,535.8,65200,"(41.876862, -87.628196)",,
8940,40680,Adams/Wabash,03/01/2006,7085.9,3035.8,1449.3,180915,"(41.879507, -87.626037)",,
8941,40640,Madison/Wabash,03/01/2006,4787.8,2355.3,1030.5,123662,,,
8942,40200,Randolph/Wabash,03/01/2006,5628.1,2702.5,1444.3,146033,,,
8943,40260,State/Lake,03/01/2006,7331.0,4120.3,2523.0,195186,"(41.88574, -87.627835)",,
8944,40380,Clark/Lake,03/01/2006,16504.2,4199.3,2898.5,407987,"(41.885737, -87.630886)",,
8945,40900,Howard,04/01/2006,6116.1,4300.6,2966.8,158658,"(42.019063, -87.672892)",,
8946,41190,Jarvis,04/01/2006,1261.2,951.8,671.0,33337,"(42.015876, -87.669092)",,
8947,40100,Morse,04/01/2006,3888.0,2810.2,2025.8,101939,"(42.008362, -87.665909)",,
8948,41300,Loyola,04/01/2006,5048.4,3933.0,2594.8,133606,"(42.001073, -87.661061)",,
8949,40760,Granville,04/01/2006,3677.7,3035.0,2084.4,99150,"(41.993664, -87.659202)",,
8950,40880,Thorndale,04/01/2006,2750.7,1909.8,1330.8,71216,"(41.990259, -87.659076)",,
8951,41380,Bryn Mawr,04/01/2006,4488.1,3077.0,2153.2,115913,"(41.983504, -87.65884)",,
8952,40340,Berwyn,04/01/2006,3381.2,2486.6,1722.6,88669,"(41.977984, -87.658668)",,
8953,41200,Argyle,04/01/2006,2605.2,1879.4,1377.0,68385,"(41.973453, -87.65853)",,
8954,40770,Lawrence,04/01/2006,3124.7,2478.6,1662.6,83200,"(41.969139, -87.658493)",,
8955,40540,Wilson,04/01/2006,5283.1,3454.0,2156.8,133715,"(41.964273, -87.657588)",,
8956,40080,Sheridan,04/01/2006,4662.5,3117.2,2182.4,119747,"(41.953775, -87.654929)",,
8957,41420,Addison-North Main,04/01/2006,8484.4,7960.6,5156.4,235273,"(41.947428, -87.653626)",,
8958,41320,Belmont-North Main,04/01/2006,10374.2,9012.4,5873.0,281910,"(41.939751, -87.65338)",,
8959,41220,Fullerton,04/01/2006,11780.4,7062.8,4809.0,294967,"(41.925051, -87.652866)",,
8960,40650,North/Clybourn,04/01/2006,4314.8,3927.0,2549.8,118680,"(41.910655, -87.649177)",,
8961,40630,Clark/Division,04/01/2006,7058.8,5831.6,4184.6,191256,"(41.90392, -87.631412)",,
8962,41450,Chicago/State,04/01/2006,14310.7,12105.0,7449.0,383983,"(41.896671, -87.628176)",,
8963,40330,Grand/State,04/01/2006,10134.2,9272.4,5893.8,278515,"(41.891665, -87.628021)",,
8964,41660,Lake/State,04/01/2006,10701.0,6068.8,3782.2,263274,"(41.884809, -87.627813)",,
8965,40500,Washington/State,04/01/2006,8897.0,4366.2,2427.2,211906,,,
8966,41090,Monroe/State,04/01/2006,6508.0,2991.2,1659.8,153414,"(41.880745, -87.627696)",,
8967,40560,Jackson/State,04/01/2006,11064.9,4334.8,3005.6,258000,"(41.878153, -87.627596)",,
8968,41490,Harrison,04/01/2006,3672.6,2786.6,1915.0,96959,"(41.874039, -87.627479)",,
8969,41400,Roosevelt,04/01/2006,7736.8,5664.2,4313.4,204623,"(41.867368, -87.627402)",,
8970,41000,Cermak-Chinatown,04/01/2006,3664.8,3420.4,2399.2,102393,"(41.853206, -87.630968)",,
8971,40190,Sox-35th-Dan Ryan,04/01/2006,4678.0,3936.6,3691.6,131700,"(41.831191, -87.630636)",,
8972,41230,47th-Dan Ryan,04/01/2006,2645.6,1693.6,1225.6,67508,"(41.810318, -87.63094)",,
8973,41170,Garfield-Dan Ryan,04/01/2006,3800.0,2684.2,1695.6,97898,"(41.79542, -87.631157)",,
8974,40910,63rd-Dan Ryan,04/01/2006,2877.2,1961.8,1548.8,75096,"(41.780536, -87.630952)",,
8975,40990,69th,04/01/2006,5750.2,3702.4,2558.0,146306,"(41.768367, -87.625724)",,
8976,40240,79th,04/01/2006,7338.1,4756.4,3420.8,187648,"(41.750419, -87.625112)",,
8977,41430,87th,04/01/2006,4500.1,2645.6,1667.6,111568,"(41.735372, -87.624717)",,
8978,40450,95th/Dan Ryan,04/01/2006,13854.6,7526.0,5428.8,341865,"(41.722377, -87.624342)",,
8979,41050,Linden,04/01/2006,1082.0,742.8,430.6,27506,"(42.073153, -87.69073)",,
8980,41250,Central-Evanston,04/01/2006,901.0,398.0,253.2,21275,"(42.063987, -87.685617)",,
8981,40400,Noyes,04/01/2006,586.6,439.2,221.8,15037,"(42.058282, -87.683337)",,
8982,40520,Foster,04/01/2006,729.1,489.0,255.0,18302,"(42.05416, -87.68356)",,
8983,40050,Davis,04/01/2006,3745.5,2981.6,1687.2,98254,"(42.04771, -87.683543)",,
8984,40690,Dempster,04/01/2006,750.2,540.0,357.0,19488,"(42.041655, -87.681602)",,
8985,40270,Main,04/01/2006,1201.2,712.2,430.2,29735,"(42.033456, -87.679538)",,
8986,40840,South Boulevard,04/01/2006,781.9,362.4,203.6,18467,"(42.027612, -87.678329)",,
8987,40140,Skokie,04/01/2006,2496.5,0.0,0.0,49930,"(42.038951, -87.751919)",,
8988,40890,O'Hare Airport,04/01/2006,9553.1,7360.2,7871.0,267218,"(41.97766526, -87.90422307)",,
8989,40820,Rosemont,04/01/2006,5446.3,2972.6,1911.0,133344,"(41.983507, -87.859388)",,
8990,40230,Cumberland,04/01/2006,5805.3,2772.6,1958.2,139759,"(41.984246, -87.838028)",,
8991,40750,Harlem-O'Hare,04/01/2006,2918.4,1224.4,795.4,68467,"(41.98227, -87.8089)",,
8992,41280,Jefferson Park,04/01/2006,6450.4,3118.2,2164.6,155422,"(41.970634, -87.760892)",,
8993,41330,Montrose-O'Hare,04/01/2006,1971.9,827.2,587.2,46509,"(41.961539, -87.743574)",,
8994,40550,Irving Park-O'Hare,04/01/2006,4096.3,1977.2,1437.8,99001,"(41.952925, -87.729229)",,
8995,41240,Addison-O'Hare,04/01/2006,2677.5,1169.4,822.0,63506,"(41.94738, -87.71906)",,
8996,40060,Belmont-O'Hare,04/01/2006,4761.4,2730.4,1874.6,118253,"(41.938132, -87.712359)",,
8997,41020,Logan Square,04/01/2006,5210.8,3022.6,2005.6,129357,"(41.929728, -87.708541)",,
8998,40570,California/Milwaukee,04/01/2006,3427.8,1924.8,1216.8,84264,"(41.921939, -87.69689)",,
8999,40670,Western/Milwaukee,04/01/2006,3994.6,1873.8,1262.6,95574,"(41.916157, -87.687364)",,
9000,40590,Damen/Milwaukee,04/01/2006,4808.3,2993.0,1997.4,121118,"(41.909744, -87.677437)",,
9001,40320,Division/Milwaukee,04/01/2006,4778.8,2452.4,1672.2,116199,"(41.903355, -87.666496)",,
9002,41410,Chicago/Milwaukee,04/01/2006,2858.2,1362.8,862.6,68290,"(41.896075, -87.655214)",,
9003,40490,Grand/Milwaukee,04/01/2006,1606.6,782.8,488.8,38489,"(41.891189, -87.647578)",,
